Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 6, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 7, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 8, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 9, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 10, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 11, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 12, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 13, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 14, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 15, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 16, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 17, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 18, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 19, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 20, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 21, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 22, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 23, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 24, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 25, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 26, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 27, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 28, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 29, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 30, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 31, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 32, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 33, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 34, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 35, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 36, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 37, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 38, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 39, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 40, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 41, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 42, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 43, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 44, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 45, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 46, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 47, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 48, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 49, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 128 Overlap: 50, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 0, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 1, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 2, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 3, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 4, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 5, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 6, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 7, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 8, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 9, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 10, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 11, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 12, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 13, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 14, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 15, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 16, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 17, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 18, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 19, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 20, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 21, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 22, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 23, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 24, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 25, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 26, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 27, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 28, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 29, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 30, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 31, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 32, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 33, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 34, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 35, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 36, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 37, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 38, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 39, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 40, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 41, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 42, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 43, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 44, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 45, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 46, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 47, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 48, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 49, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 256 Overlap: 50, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 0, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 1, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 2, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 3, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 4, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 5, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 6, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 7, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 8, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 9, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 10, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 11, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 12, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 13, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 14, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 15, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 16, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 17, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 18, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 19, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 20, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 21, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 22, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 23, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 24, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 25, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 26, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 27, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 28, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 29, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 30, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 31, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 32, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 33, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 34, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 35, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 36, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 37, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 38, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 39, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 40, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 41, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 42, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 43, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 44, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 45, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 46, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 47, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 48, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 49, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 512 Overlap: 50, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 0, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 1, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 2, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 3, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 4, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 5, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 6, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 7, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 8, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 9, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 10, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 11, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 12, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 13, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 14, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 15, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 16, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 17, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 18, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 19, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 20, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 21, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 22, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 23, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 24, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 25, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 26, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 27, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 28, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 29, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 30, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 31, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 32, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 33, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 34, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 35, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 36, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 37, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 38, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 39, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 40, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 41, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 42, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 43, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 44, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 45, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 46, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 47, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 48, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 49, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 1024 Overlap: 50, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 0, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 1, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 2, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 3, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 4, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 5, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 6, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 7, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 8, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 9, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 10, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 11, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 12, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 13, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 14, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 15, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 16, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 17, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 18, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 19, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 20, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 21, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 22, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 23, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 24, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 25, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 26, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 27, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 28, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 29, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 30, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 31, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 32, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 33, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 34, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 35, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 36, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 37, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 38, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 39, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 40, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 41, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 42, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 43, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 44, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 45, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 46, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 47, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 48, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 49, 
Classifier: J48 options: -U -C 0.25 -M 50 Window size: 2048 Overlap: 50, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 0, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 1, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 2, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 3, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 4, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 5, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 6, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 7, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 8, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 9, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 10, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 11, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 12, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 13, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 14, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 15, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 16, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 17, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 18, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 19, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 20, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 21, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 22, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 23, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 24, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 25, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 26, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 27, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 28, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 29, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 30, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 31, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 32, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 33, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 34, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 35, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 36, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 37, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 38, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 39, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 40, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 41, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 42, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 43, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 44, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 45, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 46, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 47, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 48, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 49, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 128 Overlap: 50, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 0, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 1, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 2, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 3, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 4, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 5, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 6, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 7, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 8, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 9, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 10, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 11, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 12, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 13, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 14, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 15, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 16, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 17, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 18, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 19, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 20, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 21, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 22, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 23, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 24, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 25, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 26, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 27, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 28, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 29, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 30, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 31, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 32, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 33, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 34, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 35, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 36, 
Classifier: J48 options: -U -C 0.40 -M 50 Window size: 256 Overlap: 37, 
